,date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,geography,month,other_plu
6230,2016-02-07,1.54,5562,215,2621,515,2210.29,1280.7,929.59,0.0,organic,2016,Raleigh/Greensboro,2,2211
6231,2016-02-07,0.78,394461,145746,168148,11393,69172.9,65402.67,3770.23,0.0,conventional,2016,Richmond/Norfolk,2,69174
6232,2016-02-07,1.34,4905,133,2540,283,1948.52,1045.61,902.91,0.0,organic,2016,Richmond/Norfolk,2,1949
6233,2016-02-07,0.91,198011,60920,79535,179,57376.62,53859.35,3517.27,0.0,conventional,2016,Roanoke,2,57377
6234,2016-02-07,1.29,5897,80,3366,0,2451.34,657.14,1794.2,0.0,organic,2016,Roanoke,2,2451
6235,2016-02-07,0.91,796524,259382,419044,34235,83861.68,83768.44,55.36,37.88,conventional,2016,Sacramento,2,83863
6236,2016-02-07,1.72,8361,1176,6908,0,276.81,276.81,0.0,0.0,organic,2016,Sacramento,2,277
6237,2016-02-07,0.61,917660,212980,302238,23694,378746.24,292228.73,86517.51,0.0,conventional,2016,San Diego,2,378748
6238,2016-02-07,1.32,13419,883,7162,12,5360.19,311.44,5048.75,0.0,organic,2016,San Diego,2,5362
6239,2016-02-07,0.89,1355047,333064,858526,72545,90910.53,90251.06,619.09,40.38,conventional,2016,San Francisco,2,90912
6240,2016-02-07,1.93,26088,1240,24785,0,62.12,62.12,0.0,0.0,organic,2016,San Francisco,2,63
6241,2016-02-07,0.75,1040955,110675,347695,6322,576262.08,573866.81,1573.35,821.92,conventional,2016,Seattle,2,576263
6242,2016-02-07,1.26,33199,557,13292,29,19319.35,7549.44,11769.91,0.0,organic,2016,Seattle,2,19321
6243,2016-02-07,0.69,593759,307135,151185,13083,122354.86,61003.56,61340.53,10.77,conventional,2016,South Carolina,2,122356
6244,2016-02-07,1.61,4661,573,1792,364,1930.59,1801.35,129.24,0.0,organic,2016,South Carolina,2,1932
6245,2016-02-07,0.7,7606351,3823016,1930304,804558,1048473.26,756322.54,197394.7,94756.02,conventional,2016,South Central,2,1048473
6246,2016-02-07,1.35,69236,28638,4956,0,35642.32,33200.13,2442.19,0.0,organic,2016,South Central,2,35642
6247,2016-02-07,0.62,6847218,3614202,1364491,22097,1846427.61,740216.91,1106150.27,60.43,conventional,2016,Southeast,2,1846428
6248,2016-02-07,1.61,36963,13154,7667,504,15636.1,14354.53,1281.57,0.0,organic,2016,Southeast,2,15638
6249,2016-02-07,0.74,154732,25009,56113,1283,72325.97,72052.59,91.48,181.9,conventional,2016,Spokane,2,72327
6250,2016-02-07,1.22,3042,59,1319,0,1663.69,234.02,1429.67,0.0,organic,2016,Spokane,2,1664
6251,2016-02-07,0.87,271355,76562,80994,32,113765.47,71787.46,41934.23,43.78,conventional,2016,St. Louis,2,113767
6252,2016-02-07,1.63,4026,1245,640,0,2140.06,23.89,2116.17,0.0,organic,2016,St. Louis,2,2141
6253,2016-02-07,1.28,90935,1462,60707,23,28741.81,28032.92,708.89,0.0,conventional,2016,Syracuse,2,28743
6254,2016-02-07,2.06,3082,1,172,0,2908.7,797.23,2111.47,0.0,organic,2016,Syracuse,2,2909
6255,2016-02-07,0.56,822548,385584,189389,105,247469.51,98976.22,148493.29,0.0,conventional,2016,Tampa,2,247470
6256,2016-02-07,1.49,3031,1128,16,0,1886.93,1886.93,0.0,0.0,organic,2016,Tampa,2,1887
6257,2016-02-07,0.76,52288697,16573573,20470572,2546439,12698112.39,9083373.04,3373077.87,241661.48,conventional,2016,Total U.S.,2,12698113
6258,2016-02-07,1.44,758795,101408,290813,8028,358544.02,210519.67,148024.35,0.0,organic,2016,Total U.S.,2,358546
6259,2016-02-07,0.69,9718438,3353158,2960080,281618,3123581.98,1921219.6,1187478.3,14884.08,conventional,2016,West,2,3123582
6260,2016-02-07,1.22,196570,23296,54945,102,118225.74,52341.87,65883.87,0.0,organic,2016,West,2,118227
6261,2016-02-07,0.68,1198679,755962,197733,74916,170067.56,100403.73,41471.6,28192.23,conventional,2016,West Tex/New Mexico,2,170068
6262,2016-02-07,1.49,13712,1451,4199,37,8024.09,7913.5,110.59,0.0,organic,2016,West Tex/New Mexico,2,8025
6263,2016-02-14,1.13,98008,1640,77133,12,19222.29,17663.46,1558.83,0.0,conventional,2016,Albany,2,19223
6264,2016-02-14,1.81,1247,50,263,0,933.31,933.31,0.0,0.0,organic,2016,Albany,2,934
6265,2016-02-14,0.97,481484,313342,57925,1008,109208.77,74366.38,34842.39,0.0,conventional,2016,Atlanta,2,109209
6266,2016-02-14,1.59,5737,1825,2428,0,1483.66,346.67,1136.99,0.0,organic,2016,Atlanta,2,1484
6267,2016-02-14,1.11,905144,72824,596869,60290,175159.85,168368.44,6791.41,0.0,conventional,2016,Baltimore/Washington,2,175161
6268,2016-02-14,1.82,14927,625,7940,269,6092.79,3703.26,2389.53,0.0,organic,2016,Baltimore/Washington,2,6093
6269,2016-02-14,0.94,78070,38043,5302,6617,28107.28,28012.67,85.14,9.47,conventional,2016,Boise,2,28108
6270,2016-02-14,0.87,2863,42,839,0,1980.33,204.91,1775.42,0.0,organic,2016,Boise,2,1982
6271,2016-02-14,0.98,751656,7591,560259,58165,125640.38,123660.33,1980.05,0.0,conventional,2016,Boston,2,125641
6272,2016-02-14,1.59,9526,9,711,0,8805.55,8456.29,349.26,0.0,organic,2016,Boston,2,8806
6273,2016-02-14,1.29,137984,1921,60453,40,75568.85,73328.85,2240.0,0.0,conventional,2016,Buffalo/Rochester,2,75570
6274,2016-02-14,1.99,4577,0,246,0,4330.93,2769.87,1561.06,0.0,organic,2016,Buffalo/Rochester,2,4331
6275,2016-02-14,0.82,6807283,1998149,1974912,278558,2555662.85,2207054.69,333029.79,15578.37,conventional,2016,California,2,2555664
6276,2016-02-14,1.47,158522,11345,87139,97,59940.92,48968.58,10972.34,0.0,organic,2016,California,2,59941
6277,2016-02-14,1.0,204110,45730,87862,18323,52194.86,44807.51,7387.35,0.0,conventional,2016,Charlotte,2,52195
6278,2016-02-14,1.75,3610,307,1674,502,1126.67,1126.67,0.0,0.0,organic,2016,Charlotte,2,1127
6279,2016-02-14,1.0,803120,45558,501188,131202,125171.13,106296.76,18322.72,551.65,conventional,2016,Chicago,2,125172
6280,2016-02-14,1.58,28656,751,25968,0,1936.82,1936.82,0.0,0.0,organic,2016,Chicago,2,1937
6281,2016-02-14,0.86,229211,3898,144374,8008,72929.5,18358.96,53192.11,1378.43,conventional,2016,Cincinnati/Dayton,2,72931
6282,2016-02-14,1.01,17338,545,9088,0,7703.88,294.41,7409.47,0.0,organic,2016,Cincinnati/Dayton,2,7705
6283,2016-02-14,0.91,173980,82198,38935,17174,35671.05,27386.88,7182.14,1102.03,conventional,2016,Columbus,2,35673
6284,2016-02-14,1.25,4607,499,2710,0,1396.93,210.0,1186.93,0.0,organic,2016,Columbus,2,1398
6285,2016-02-14,0.65,1358553,749745,306905,135347,166554.85,150047.23,14228.97,2278.65,conventional,2016,Dallas/Ft. Worth,2,166556
6286,2016-02-14,1.27,15673,6386,573,0,8713.11,7072.31,1640.8,0.0,organic,2016,Dallas/Ft. Worth,2,8714
6287,2016-02-14,0.7,966134,178547,277085,17992,492509.53,43323.93,449185.6,0.0,conventional,2016,Denver,2,492510
6288,2016-02-14,1.18,30537,6478,3527,27,20503.37,1928.78,18574.59,0.0,organic,2016,Denver,2,20505
6289,2016-02-14,1.0,334544,129795,51191,71030,82526.97,60254.29,12167.81,10104.87,conventional,2016,Detroit,2,82528
6290,2016-02-14,1.31,10918,2185,5667,0,3065.83,346.67,2719.16,0.0,organic,2016,Detroit,2,3066
6291,2016-02-14,1.13,154975,3573,98244,14048,39110.06,28771.2,6755.11,3583.75,conventional,2016,Grand Rapids,2,39110
6292,2016-02-14,1.36,2168,919,981,0,266.67,266.67,0.0,0.0,organic,2016,Grand Rapids,2,268
6293,2016-02-14,0.96,3386951,502690,1784879,352376,747005.48,499432.73,216563.12,31009.63,conventional,2016,Great Lakes,2,747006
6294,2016-02-14,1.34,100217,9506,61569,0,29141.94,9377.96,19763.98,0.0,organic,2016,Great Lakes,2,29142
6295,2016-02-14,1.09,264904,39983,155336,224,69359.98,67077.95,2282.03,0.0,conventional,2016,Harrisburg/Scranton,2,69361
6296,2016-02-14,2.22,4784,208,249,20,4307.13,1530.68,2776.45,0.0,organic,2016,Harrisburg/Scranton,2,4307
6297,2016-02-14,1.1,398441,6064,326486,316,65572.7,61273.21,4299.49,0.0,conventional,2016,Hartford/Springfield,2,65575
6298,2016-02-14,2.31,4968,149,3103,0,1715.61,1697.67,17.94,0.0,organic,2016,Hartford/Springfield,2,1716
6299,2016-02-14,0.67,1191352,518192,334137,210029,128993.44,67726.6,55041.28,6225.56,conventional,2016,Houston,2,128994
6300,2016-02-14,1.24,14196,6478,52,0,7665.71,5084.44,2581.27,0.0,organic,2016,Houston,2,7666
6301,2016-02-14,0.83,219871,13525,133956,15621,56767.53,27240.38,27220.07,2307.08,conventional,2016,Indianapolis,2,56769
6302,2016-02-14,1.24,3182,368,1277,0,1536.32,590.0,946.32,0.0,organic,2016,Indianapolis,2,1537
6303,2016-02-14,0.95,151724,74835,23877,377,52633.55,20566.26,32067.29,0.0,conventional,2016,Jacksonville,2,52635
6304,2016-02-14,1.73,2550,1696,51,13,790.0,790.0,0.0,0.0,organic,2016,Jacksonville,2,790
6305,2016-02-14,0.79,371467,144507,110749,7330,108879.52,47967.47,60912.05,0.0,conventional,2016,Las Vegas,2,108881
6306,2016-02-14,1.28,9595,1481,3314,0,4799.21,3443.29,1355.92,0.0,organic,2016,Las Vegas,2,4800
6307,2016-02-14,0.65,3664088,931605,837742,90043,1804698.09,1567442.4,222150.04,15105.65,conventional,2016,Los Angeles,2,1804698
6308,2016-02-14,1.09,89422,7138,29178,90,53014.55,45117.48,7897.07,0.0,organic,2016,Los Angeles,2,53016
6309,2016-02-14,0.86,124650,2921,81575,3867,36286.13,12729.87,22781.44,774.82,conventional,2016,Louisville,2,36287
6310,2016-02-14,1.72,1023,31,831,0,160.1,16.67,143.43,0.0,organic,2016,Louisville,2,161
6311,2016-02-14,1.12,446631,219037,101866,75,125651.27,54765.16,70886.11,0.0,conventional,2016,Miami/Ft. Lauderdale,2,125653
6312,2016-02-14,1.45,3336,1074,5,0,2256.66,2253.33,3.33,0.0,organic,2016,Miami/Ft. Lauderdale,2,2257
6313,2016-02-14,0.99,3173460,654357,1639480,144264,735357.59,620880.86,113431.73,1045.0,conventional,2016,Midsouth,2,735359
6314,2016-02-14,1.52,66026,2939,32755,1927,28403.91,16485.43,11918.48,0.0,organic,2016,Midsouth,2,28405
6315,2016-02-14,0.88,203205,103368,42830,8627,48378.98,32189.53,16189.45,0.0,conventional,2016,Nashville,2,48380
6316,2016-02-14,1.42,5590,593,2791,0,2205.9,1606.67,599.23,0.0,organic,2016,Nashville,2,2206
6317,2016-02-14,0.81,269319,175416,29031,379,64492.31,51330.77,13161.54,0.0,conventional,2016,New Orleans/Mobile,2,64493
6318,2016-02-14,1.46,3416,549,0,0,2866.71,2863.38,3.33,0.0,organic,2016,New Orleans/Mobile,2,2867
6319,2016-02-14,1.09,1806980,23786,1388157,1219,393817.06,326948.56,66868.5,0.0,conventional,2016,New York,2,393818
6320,2016-02-14,2.11,28290,4689,9473,1200,12927.6,10463.68,2463.92,0.0,organic,2016,New York,2,12928
6321,2016-02-14,1.08,4959257,121413,3553331,129490,1155023.55,1047179.93,107841.88,1.74,conventional,2016,Northeast,2,1155023
6322,2016-02-14,1.95,83662,7156,19172,1054,56279.02,44768.7,11510.32,0.0,organic,2016,Northeast,2,56280
6323,2016-02-14,0.99,456439,4686,316152,41374,94224.92,91688.51,2536.41,0.0,conventional,2016,Northern New England,2,94227
6324,2016-02-14,1.66,10158,5,169,0,9984.84,9984.84,0.0,0.0,organic,2016,Northern New England,2,9984
6325,2016-02-14,0.96,312270,168683,50342,103,93141.5,42330.44,50811.06,0.0,conventional,2016,Orlando,2,93142
6326,2016-02-14,1.69,4079,2474,47,0,1557.49,1557.49,0.0,0.0,organic,2016,Orlando,2,1558
6327,2016-02-14,1.19,445228,15846,283607,1006,144768.8,132177.05,12591.75,0.0,conventional,2016,Philadelphia,2,144769
6328,2016-02-14,2.07,5952,686,2615,23,2627.46,1144.04,1483.42,0.0,organic,2016,Philadelphia,2,2628
6329,2016-02-14,0.61,1209857,788381,243842,22140,155493.49,77572.93,77920.56,0.0,conventional,2016,Phoenix/Tucson,2,155494
6330,2016-02-14,1.34,12060,6179,1601,0,4279.09,3026.98,1252.11,0.0,organic,2016,Phoenix/Tucson,2,4280
6331,2016-02-14,1.14,87228,2425,52891,1332,30579.04,19080.09,11498.95,0.0,conventional,2016,Pittsburgh,2,30580
6332,2016-02-14,1.38,1238,195,164,0,878.01,687.9,190.11,0.0,organic,2016,Pittsburgh,2,879
6333,2016-02-14,0.97,1790822,869882,525736,20578,374625.35,340809.47,32439.63,1376.25,conventional,2016,Plains,2,374626
6334,2016-02-14,1.68,36769,4150,17198,3353,12066.92,7771.32,4295.6,0.0,organic,2016,Plains,2,12068
6335,2016-02-14,0.87,567176,98599,169228,15639,283709.72,283183.03,392.08,134.61,conventional,2016,Portland,2,283710
6336,2016-02-14,0.9,63682,1154,18425,3,44099.01,1433.94,42665.07,0.0,organic,2016,Portland,2,44100
6337,2016-02-14,0.99,283960,71137,118416,18499,75907.18,73208.05,2699.13,0.0,conventional,2016,Raleigh/Greensboro,2,75908
6338,2016-02-14,1.59,4235,183,1987,397,1666.67,1297.39,369.28,0.0,organic,2016,Raleigh/Greensboro,2,1668
6339,2016-02-14,0.92,254611,69755,118256,4864,61735.78,58227.8,3507.98,0.0,conventional,2016,Richmond/Norfolk,2,61736
6340,2016-02-14,1.29,5510,177,2574,212,2545.97,1288.89,1257.08,0.0,organic,2016,Richmond/Norfolk,2,2547
6341,2016-02-14,0.9,159758,47759,55674,185,56138.26,52052.28,4085.98,0.0,conventional,2016,Roanoke,2,56140
6342,2016-02-14,1.21,6559,107,2986,0,3466.1,755.11,2710.99,0.0,organic,2016,Roanoke,2,3466
6343,2016-02-14,1.04,447945,143312,207645,17758,79229.76,79168.62,17.47,43.67,conventional,2016,Sacramento,2,79230
6344,2016-02-14,1.98,7588,1013,6423,0,151.38,148.47,2.91,0.0,organic,2016,Sacramento,2,152
6345,2016-02-14,0.79,595414,173874,140454,22029,259056.07,161727.63,97328.44,0.0,conventional,2016,San Diego,2,259057
6346,2016-02-14,1.42,14114,667,9489,7,3949.86,670.13,3279.73,0.0,organic,2016,San Diego,2,3951
6347,2016-02-14,1.34,696959,200199,357790,39859,99110.59,98394.37,688.22,28.0,conventional,2016,San Francisco,2,99111
6348,2016-02-14,2.37,21276,1014,20230,0,31.11,31.11,0.0,0.0,organic,2016,San Francisco,2,32
6349,2016-02-14,0.98,593651,105339,152777,8215,327318.91,326841.0,284.73,193.18,conventional,2016,Seattle,2,327320
6350,2016-02-14,0.98,71534,455,20258,40,50778.37,1904.23,48874.14,0.0,organic,2016,Seattle,2,50781
6351,2016-02-14,0.91,342704,180057,81396,6594,74656.3,50158.17,24498.13,0.0,conventional,2016,South Carolina,2,74657
6352,2016-02-14,1.55,4901,646,1624,248,2382.19,2178.3,203.89,0.0,organic,2016,South Carolina,2,2383
6353,2016-02-14,0.7,6349601,3382976,1416070,718463,832090.55,662650.24,147944.33,21495.98,conventional,2016,South Central,2,832092
6354,2016-02-14,1.31,75226,25976,6077,0,43172.26,33318.79,9853.47,0.0,organic,2016,South Central,2,43173
6355,2016-02-14,0.98,3234338,1737634,613313,12099,871290.27,499341.01,371949.26,0.0,conventional,2016,Southeast,2,871292
6356,2016-02-14,1.57,39730,14094,7433,388,17813.11,15792.13,2020.98,0.0,organic,2016,Southeast,2,17815
6357,2016-02-14,0.95,81626,22683,21398,2422,35122.33,35052.5,53.1,16.73,conventional,2016,Spokane,2,35123
6358,2016-02-14,0.98,5990,64,1798,0,4126.87,146.55,3980.32,0.0,organic,2016,Spokane,2,4128
6359,2016-02-14,0.98,165070,55935,21668,16,87449.87,69046.57,18403.3,0.0,conventional,2016,St. Louis,2,87451
6360,2016-02-14,1.71,4744,1732,659,0,2352.61,41.1,2311.51,0.0,organic,2016,St. Louis,2,2353
6361,2016-02-14,1.28,65765,1088,37685,41,26950.79,25835.23,1115.56,0.0,conventional,2016,Syracuse,2,26951
6362,2016-02-14,1.96,1909,0,141,0,1768.24,1309.94,458.3,0.0,organic,2016,Syracuse,2,1768
6363,2016-02-14,1.0,329879,160675,76135,78,92989.53,56730.92,36258.61,0.0,conventional,2016,Tampa,2,92991
6364,2016-02-14,1.48,3302,1163,29,0,2110.0,2110.0,0.0,0.0,organic,2016,Tampa,2,2110
6365,2016-02-14,0.88,36476441,11913078,13187973,1811090,9564299.56,7102422.27,2387455.67,74421.62,conventional,2016,Total U.S.,2,9564300
6366,2016-02-14,1.37,852463,102897,306235,6955,436374.3,201936.87,234437.43,0.0,organic,2016,Total U.S.,2,436376
6367,2016-02-14,0.78,6774726,2645973,1680248,155260,2293243.9,1225073.29,1064255.94,3914.67,conventional,2016,West,2,2293245
6368,2016-02-14,1.07,292307,27729,74888,133,189556.19,25453.95,164102.24,0.0,organic,2016,West,2,189557
6369,2016-02-14,0.7,963046,621734,151510,30289,159512.61,89653.91,56745.36,13113.34,conventional,2016,West Tex/New Mexico,2,159513
6370,2016-02-14,1.39,15805,1483,4975,38,9308.34,6330.13,2978.21,0.0,organic,2016,West Tex/New Mexico,2,9309
6371,2016-02-21,1.28,99817,869,84484,24,14438.34,12280.58,2157.76,0.0,conventional,2016,Albany,2,14440
6372,2016-02-21,1.79,1282,23,213,0,1045.62,1045.62,0.0,0.0,organic,2016,Albany,2,1046
6373,2016-02-21,1.04,417205,270173,61591,1996,83444.96,55736.39,27708.57,0.0,conventional,2016,Atlanta,2,83445
6374,2016-02-21,1.74,5258,2034,2318,0,905.61,503.33,402.28,0.0,organic,2016,Atlanta,2,906
6375,2016-02-21,1.2,739486,51913,446499,54665,186408.27,180041.53,6366.74,0.0,conventional,2016,Baltimore/Washington,2,186409
6376,2016-02-21,1.54,18004,602,10520,284,6597.08,1978.27,4618.81,0.0,organic,2016,Baltimore/Washington,2,6598
6377,2016-02-21,0.74,93951,37807,9084,4890,42168.27,42111.91,50.05,6.31,conventional,2016,Boise,2,42170
6378,2016-02-21,1.67,562,35,425,0,101.72,14.03,87.69,0.0,organic,2016,Boise,2,102
6379,2016-02-21,1.14,553709,5600,388956,36873,122278.36,120040.08,2238.28,0.0,conventional,2016,Boston,2,122280
6380,2016-02-21,1.52,9394,13,451,0,8928.74,7679.45,1249.29,0.0,organic,2016,Boston,2,8930
6381,2016-02-21,1.31,126537,1500,52665,31,72340.5,69018.28,3322.22,0.0,conventional,2016,Buffalo/Rochester,2,72341
6382,2016-02-21,1.66,5329,0,279,0,5049.48,1223.64,3825.84,0.0,organic,2016,Buffalo/Rochester,2,5050
6383,2016-02-21,0.89,6374019,1776499,2073957,267508,2256053.97,2073467.05,167309.24,15277.68,conventional,2016,California,2,2256055
6384,2016-02-21,1.43,161206,14702,81578,12,64913.51,62863.57,2049.94,0.0,organic,2016,California,2,64914
6385,2016-02-21,1.07,193132,36397,86393,19834,50506.6,45927.0,4579.6,0.0,conventional,2016,Charlotte,2,50508
6386,2016-02-21,1.81,3521,315,1836,556,813.33,813.33,0.0,0.0,organic,2016,Charlotte,2,814
6387,2016-02-21,1.09,752336,39220,483562,125838,103715.1,93141.66,10558.8,14.64,conventional,2016,Chicago,2,103716
6388,2016-02-21,1.55,32492,945,28552,0,2993.81,2993.81,0.0,0.0,organic,2016,Chicago,2,2995
6389,2016-02-21,0.86,190349,3480,117328,5551,63988.52,17167.72,45673.76,1147.04,conventional,2016,Cincinnati/Dayton,2,63990
6390,2016-02-21,1.33,10563,529,7783,0,2251.87,348.67,1903.2,0.0,organic,2016,Cincinnati/Dayton,2,2251
6391,2016-02-21,1.05,126067,46771,36674,15757,26863.77,19800.56,6111.41,951.8,conventional,2016,Columbus,2,26865
6392,2016-02-21,1.39,4382,590,2960,0,830.78,249.56,581.22,0.0,organic,2016,Columbus,2,832
6393,2016-02-21,0.83,1006181,543538,221807,70976,169858.73,151328.72,18486.45,43.56,conventional,2016,Dallas/Ft. Worth,2,169860
6394,2016-02-21,1.18,17232,7305,614,0,9312.25,6311.81,3000.44,0.0,organic,2016,Dallas/Ft. Worth,2,9313
6395,2016-02-21,0.73,955582,155250,331998,14973,453361.41,43379.59,409969.42,12.4,conventional,2016,Denver,2,453361
6396,2016-02-21,1.07,33868,5720,2259,4,25883.7,15546.79,10336.91,0.0,organic,2016,Denver,2,25885
6397,2016-02-21,1.2,247820,76211,42300,62843,66464.82,47259.62,10247.76,8957.44,conventional,2016,Detroit,2,66466
6398,2016-02-21,1.31,10640,2285,5350,0,3004.83,389.62,2615.21,0.0,organic,2016,Detroit,2,3005
6399,2016-02-21,1.16,142681,3581,93603,4067,41428.98,36166.24,5150.74,112.0,conventional,2016,Grand Rapids,2,41430
6400,2016-02-21,1.58,2373,1437,715,0,220.0,220.0,0.0,0.0,organic,2016,Grand Rapids,2,221
6401,2016-02-21,1.07,2837626,339775,1566426,295941,635483.54,453590.22,163400.48,18492.84,conventional,2016,Great Lakes,2,635484
6402,2016-02-21,1.38,100551,11109,62267,0,27175.08,10529.77,16645.31,0.0,organic,2016,Great Lakes,2,27175
6403,2016-02-21,1.15,235440,33667,136616,158,64997.58,62779.7,2217.88,0.0,conventional,2016,Harrisburg/Scranton,2,64999
6404,2016-02-21,1.87,5950,150,264,23,5512.26,1915.54,3596.72,0.0,organic,2016,Harrisburg/Scranton,2,5513
6405,2016-02-21,1.28,288176,4492,214537,279,68867.16,66444.92,2422.24,0.0,conventional,2016,Hartford/Springfield,2,68868
6406,2016-02-21,2.24,4735,127,2709,6,1892.09,1892.09,0.0,0.0,organic,2016,Hartford/Springfield,2,1893
6407,2016-02-21,0.8,966990,566062,200934,90645,109348.07,64626.95,38634.45,6086.67,conventional,2016,Houston,2,109349
6408,2016-02-21,1.28,13399,7088,52,0,6259.11,5175.32,1083.79,0.0,organic,2016,Houston,2,6259
6409,2016-02-21,1.03,153498,10806,91309,8892,42490.06,23611.07,17284.88,1594.11,conventional,2016,Indianapolis,2,42491
6410,2016-02-21,1.53,2235,320,1193,0,721.01,470.0,251.01,0.0,organic,2016,Indianapolis,2,722
6411,2016-02-21,1.01,141335,63676,22329,211,55118.42,18439.32,36679.1,0.0,conventional,2016,Jacksonville,2,55119
6412,2016-02-21,1.76,2679,1793,76,6,803.33,803.33,0.0,0.0,organic,2016,Jacksonville,2,804
6413,2016-02-21,0.83,337403,121214,124295,6447,85444.54,40526.02,44918.52,0.0,conventional,2016,Las Vegas,2,85447
6414,2016-02-21,1.44,8237,1481,3293,0,3462.13,2833.52,628.61,0.0,organic,2016,Las Vegas,2,3463
6415,2016-02-21,0.76,3232888,842358,671213,83794,1635522.98,1501295.38,119573.06,14654.54,conventional,2016,Los Angeles,2,1635523
6416,2016-02-21,1.07,91664,9483,27925,7,54247.84,53008.59,1239.25,0.0,organic,2016,Los Angeles,2,54249
6417,2016-02-21,0.86,114817,2368,75573,2285,34589.25,10663.72,23456.23,469.3,conventional,2016,Louisville,2,34591
6418,2016-02-21,1.64,897,27,646,0,223.43,53.33,170.1,0.0,organic,2016,Louisville,2,224
6419,2016-02-21,1.1,481704,244778,102684,78,134163.1,48792.84,85370.26,0.0,conventional,2016,Miami/Ft. Lauderdale,2,134164
6420,2016-02-21,1.4,2774,726,2,0,2045.48,2042.15,3.33,0.0,organic,2016,Miami/Ft. Lauderdale,2,2046
